vehicleId;drivenDistance_m;occupiedDistance_m;emptyDistance_m;passengerDistanceTraveled_pm
drtA1;6784.48;6379.86;404.62;9264.71
drtA27;20893.89;13269.68;7624.2;13269.68
drtA2;3337.8;1866.65;1471.15;1866.65
drtA28;8879.79;4511.57;4368.22;4511.57
drtA29;8729.12;7435.85;1293.27;7435.85
drtA0;14306.3;12765.91;1540.39;12765.91
drtA9;9044.7;6937.09;2107.62;6937.09
drtA7;58072.67;44909.53;13163.14;52382.79
drtA8;13406.53;11509.79;1896.74;11509.79
drtA5;26237.18;24369.46;1867.73;37591.54
drtA6;8157.31;6093.01;2064.3;6093.01
drtA3;13145.81;6346.54;6799.27;6346.54
drtA4;22621.7;20708.18;1913.52;20708.18
drtA30;57816.08;52669.61;5146.47;66398.04
drtA31;21028.71;13814.72;7213.99;13814.72
drtA10;37653.16;31522.47;6130.7;31522.47
drtA32;49894.94;40243.36;9651.57;58244.8
drtA11;24009.09;17868.71;6140.38;17868.71
drtA33;1425.37;826.01;599.36;826.01
drtA12;19310.68;16924.1;2386.59;16924.1
drtA34;5277.92;3397.54;1880.39;3397.54
drtA13;14021.02;11702.06;2318.95;11702.06
drtA35;22767.31;16571.66;6195.66;16571.66
drtA14;28787.37;22499.23;6288.14;25680.44
drtA36;28366.33;21784.93;6581.4;21784.93
drtA15;35324.19;31238.23;4085.97;40856.85
drtA37;47485.86;36424.82;11061.04;36424.82
drtA16;2943.62;1729.98;1213.65;1729.98
drtA38;25316.48;18059.09;7257.39;18059.09
drtA17;2643.47;1761.21;882.27;1761.21
drtA39;0;0;0;0
drtA18;9944.71;7301.9;2642.81;7301.9
drtA19;26445.13;22939.64;3505.5;22939.64
drtA40;61211.13;59083.09;2128.05;59083.09
drtA41;0;0;0;0
drtA20;32275.67;26472.23;5803.43;34721.56
drtA42;9830.3;4813.96;5016.34;4813.96
drtA21;0;0;0;0
drtA22;25228.57;15845.27;9383.29;15845.27
drtA23;0;0;0;0
drtA24;0;0;0;0
drtA25;4393.63;2311.9;2081.73;2311.9
