time	STAY	DRIVE	STOP
00:00	5.0	0.0	0.0
00:05	5.0	0.0	0.0
00:10	5.0	0.0	0.0
00:15	5.0	0.0	0.0
00:20	5.0	0.0	0.0
00:25	5.0	0.0	0.0
00:30	5.0	0.0	0.0
00:35	5.0	0.0	0.0
00:40	5.0	0.0	0.0
00:45	5.0	0.0	0.0
00:50	5.0	0.0	0.0
00:55	5.0	0.0	0.0
01:00	5.0	0.0	0.0
01:05	5.0	0.0	0.0
01:10	5.0	0.0	0.0
01:15	5.0	0.0	0.0
01:20	5.0	0.0	0.0
01:25	5.0	0.0	0.0
01:30	5.0	0.0	0.0
01:35	5.0	0.0	0.0
01:40	5.0	0.0	0.0
01:45	5.0	0.0	0.0
01:50	5.0	0.0	0.0
01:55	5.0	0.0	0.0
02:00	5.0	0.0	0.0
02:05	5.0	0.0	0.0
02:10	5.0	0.0	0.0
02:15	5.0	0.0	0.0
02:20	5.0	0.0	0.0
02:25	5.0	0.0	0.0
02:30	5.0	0.0	0.0
02:35	5.0	0.0	0.0
02:40	5.0	0.0	0.0
02:45	5.0	0.0	0.0
02:50	5.0	0.0	0.0
02:55	5.0	0.0	0.0
03:00	5.0	0.0	0.0
03:05	5.0	0.0	0.0
03:10	5.0	0.0	0.0
03:15	5.0	0.0	0.0
03:20	5.0	0.0	0.0
03:25	5.0	0.0	0.0
03:30	5.0	0.0	0.0
03:35	5.0	0.0	0.0
03:40	5.0	0.0	0.0
03:45	5.0	0.0	0.0
03:50	5.0	0.0	0.0
03:55	5.0	0.0	0.0
04:00	5.0	0.0	0.0
04:05	5.0	0.0	0.0
04:10	5.0	0.0	0.0
04:15	5.0	0.0	0.0
04:20	5.0	0.0	0.0
04:25	5.0	0.0	0.0
04:30	5.0	0.0	0.0
04:35	5.0	0.0	0.0
04:40	5.0	0.0	0.0
04:45	5.0	0.0	0.0
04:50	5.0	0.0	0.0
04:55	5.0	0.0	0.0
05:00	5.0	0.0	0.0
05:05	5.0	0.0	0.0
05:10	5.0	0.0	0.0
05:15	5.0	0.0	0.0
05:20	5.0	0.0	0.0
05:25	5.0	0.0	0.0
05:30	5.0	0.0	0.0
05:35	5.0	0.0	0.0
05:40	5.0	0.0	0.0
05:45	5.0	0.0	0.0
05:50	5.0	0.0	0.0
05:55	5.0	0.0	0.0
06:00	5.0	0.0	0.0
06:05	5.0	0.0	0.0
06:10	5.0	0.0	0.0
