vehicleId;drivenDistance_m;occupiedDistance_m;emptyDistance_m;passengerDistanceTraveled_pm
drtA1;28315.85;24241.52;4074.32;31089.83
drtA27;15016.05;11568.66;3447.39;11568.66
drtA2;44546.66;34597.23;9949.43;43245.35
drtA28;10896.34;5592.83;5303.51;5592.83
drtA29;49488.7;36066.08;13422.61;36066.08
drtA0;11153.48;7347.89;3805.6;7347.89
drtA9;82335.19;65746.85;16588.34;107761.4
drtA7;17824.6;15786.75;2037.86;15786.75
drtA8;41436.22;35457.02;5979.2;57000.14
drtA5;11493.86;4719.14;6774.72;4719.14
drtA6;97699.96;76840.73;20859.23;116847.24
drtA3;22984.74;16383.43;6601.3;16383.43
drtA4;86361.26;70168.3;16192.96;92181.81
drtA30;24509.47;18235.04;6274.42;18235.04
drtA31;69723.32;58788.07;10935.25;89790.61
drtA10;6091.72;3526.84;2564.88;3526.84
drtA32;55095.68;38975.62;16120.05;41853.2
drtA11;12221.95;11450.88;771.07;11450.88
drtA33;62920.84;50047.28;12873.56;78372.28
drtA12;35444.16;31560.56;3883.6;31560.56
drtA34;12402.43;8411.68;3990.75;8411.68
drtA13;13888.77;7142.91;6745.87;7142.91
drtA35;52342.89;41938.46;10404.43;51968.05
drtA14;24658;19582.6;5075.4;19582.6
drtA36;73139.4;55811.01;17328.39;71948.36
drtA15;25161.95;18223.16;6938.79;18560.23
drtA37;37272.22;26868.22;10404;36163.04
drtA16;6829.74;4795.42;2034.32;4795.42
drtA38;42518.49;31563.9;10954.59;31563.9
drtA17;75562.21;60708.54;14853.67;69266.52
drtA39;39560.75;29646.77;9913.98;35945.91
drtA18;27189.7;17719.84;9469.86;17719.84
drtA19;6166.57;1376.11;4790.46;1376.11
drtA40;12896.57;5964.12;6932.45;5964.12
drtA41;71373.14;55128.29;16244.86;67018.59
drtA20;89558.99;87843.43;1715.56;141761.26
drtA42;23824.33;17789.63;6034.7;17789.63
drtA21;25970.02;22018.08;3951.95;22018.08
drtA22;47483.04;35858.88;11624.17;35858.88
drtA23;29684.17;19798.55;9885.63;19798.55
drtA24;19281.8;15152.48;4129.32;15152.48
drtA25;37246.79;30254.28;6992.51;40047.57
