vehicleId;drivenDistance_m;occupiedDistance_m;emptyDistance_m;passengerDistanceTraveled_pm
drtA1;34333.68;22946.98;11386.7;23889.37
drtA27;65845.55;61116.62;4728.93;111148.46
drtA2;24884.91;16124.35;8760.56;16124.35
drtA28;4985.29;2340.44;2644.86;2340.44
drtA29;64005.43;61336.78;2668.65;125443.94
drtA0;94020.83;89785.79;4235.04;179729.74
drtA9;97853.38;81658.98;16194.4;178817.46
drtA7;96530.4;79155.85;17374.54;121352.76
drtA8;30057.95;29626.3;431.65;37079.38
drtA5;0;0;0;0
drtA6;150021.67;125263.72;24757.96;212595.99
drtA3;25727.31;19987.95;5739.36;47607.11
drtA4;42392.15;35863.24;6528.91;35863.24
drtA30;12364.66;11172.33;1192.33;11172.33
drtA31;28786.4;20446.09;8340.31;25345.78
drtA10;65233.94;45699.12;19534.82;133383.65
drtA32;99056.43;82820.18;16236.25;159627.74
drtA11;60395.23;40704.71;19690.53;45564.08
drtA33;47226.09;33993.47;13232.62;75552.72
drtA12;29827.28;28194.53;1632.75;40550.56
drtA34;141649.35;118965.99;22683.36;200463.15
drtA13;140978.15;127487.08;13491.07;280900.54
drtA35;130659.13;107420.9;23238.23;237061.05
drtA14;66724.96;54952.08;11772.88;74188.15
drtA36;120987.02;92038.91;28948.11;172875.92
drtA15;23894.32;22255.02;1639.29;29919.65
drtA37;37860.23;24955.29;12904.94;34250.11
drtA16;5986.39;3011.97;2974.42;3011.97
drtA38;33743.11;22856.54;10886.57;22856.54
drtA17;82272.31;71122.38;11149.93;124589.16
drtA39;74547.85;69989.53;4558.32;116544.97
drtA18;12946.08;11457.1;1488.98;11457.1
drtA19;8567.27;6179.74;2387.53;6179.74
drtA40;29462.12;22424.91;7037.21;25852.61
drtA41;47325.65;36009.05;11316.6;62940.36
drtA20;125745.24;104680.92;21064.32;182834.51
drtA42;25494.16;20240.73;5253.42;20240.73
drtA21;152422.85;125466.3;26956.54;278083.6
drtA22;34096.2;29063.54;5032.66;29063.54
drtA23;160268.06;129138.34;31129.72;241671.48
drtA24;47616.83;38535.34;9081.49;60239.66
drtA25;68777.1;63923.79;4853.31;114541.18
